,P_kbar,T_K,XH2O,V
23588,36.53846154,1564.102564,0.717948718,20.02968903
23589,36.53846154,1564.102564,0.743589744,19.67073701
23590,36.53846154,1564.102564,0.769230769,19.30820213
23591,36.53846154,1564.102564,0.794871795,18.94239287
23592,36.53846154,1564.102564,0.820512821,18.57377881
23593,36.53846154,1564.102564,0.846153846,18.20304439
23594,36.53846154,1564.102564,0.871794872,17.83115781
23595,36.53846154,1564.102564,0.897435897,17.45945727
23596,36.53846154,1564.102564,0.923076923,17.08975487
23597,36.53846154,1564.102564,0.948717949,16.72445393
23598,36.53846154,1564.102564,0.974358974,16.36666721
23599,36.53846154,1564.102564,1.0,16.02030841
23600,36.53846154,1607.692308,0.0,28.90732472
23601,36.53846154,1607.692308,0.025641026,28.62659258
23602,36.53846154,1607.692308,0.051282051,28.34409735
23603,36.53846154,1607.692308,0.076923077,28.05978299
23604,36.53846154,1607.692308,0.102564103,27.77359076
23605,36.53846154,1607.692308,0.128205128,27.48545911
23606,36.53846154,1607.692308,0.153846154,27.19532355
23607,36.53846154,1607.692308,0.179487179,26.90311655
23608,36.53846154,1607.692308,0.205128205,26.60876739
23609,36.53846154,1607.692308,0.230769231,26.3122021
23610,36.53846154,1607.692308,0.256410256,26.01334336
23611,36.53846154,1607.692308,0.282051282,25.71210947
23612,36.53846154,1607.692308,0.307692308,25.40841848
23613,36.53846154,1607.692308,0.333333333,25.10218144
23614,36.53846154,1607.692308,0.358974359,24.79330743
23615,36.53846154,1607.692308,0.384615385,24.48170242
23616,36.53846154,1607.692308,0.41025641,24.1672695
23617,36.53846154,1607.692308,0.435897436,23.84990933
23618,36.53846154,1607.692308,0.461538462,23.52952082
23619,36.53846154,1607.692308,0.487179487,23.20600201
23620,36.53846154,1607.692308,0.512820513,22.87925141
23621,36.53846154,1607.692308,0.538461538,22.54916969
23622,36.53846154,1607.692308,0.564102564,22.21566209
23623,36.53846154,1607.692308,0.58974359,21.87864164
23624,36.53846154,1607.692308,0.615384615,21.53803342
23625,36.53846154,1607.692308,0.641025641,21.19378032
23626,36.53846154,1607.692308,0.666666667,20.84585072
23627,36.53846154,1607.692308,0.692307692,20.49424865
23628,36.53846154,1607.692308,0.717948718,20.13902738
23629,36.53846154,1607.692308,0.743589744,19.78030699
23630,36.53846154,1607.692308,0.769230769,19.4182999
23631,36.53846154,1607.692308,0.794871795,19.05333904
23632,36.53846154,1607.692308,0.820512821,18.68592149
23633,36.53846154,1607.692308,0.846153846,18.3167606
23634,36.53846154,1607.692308,0.871794872,17.94685358
23635,36.53846154,1607.692308,0.897435897,17.57756542
23636,36.53846154,1607.692308,0.923076923,17.21072893
23637,36.53846154,1607.692308,0.948717949,16.84875609
23638,36.53846154,1607.692308,0.974358974,16.49474791
23639,36.53846154,1607.692308,1.0,16.15257593
23640,36.53846154,1651.282051,0.0,29.07759914
23641,36.53846154,1651.282051,0.025641026,28.79333453
23642,36.53846154,1651.282051,0.051282051,28.50737787
23643,36.53846154,1651.282051,0.076923077,28.21967488
23644,36.53846154,1651.282051,0.102564103,27.93016877
23645,36.53846154,1651.282051,0.128205128,27.63880006
23646,36.53846154,1651.282051,0.153846154,27.3455065
23647,36.53846154,1651.282051,0.179487179,27.05022298
23648,36.53846154,1651.282051,0.205128205,26.75288141
23649,36.53846154,1651.282051,0.230769231,26.45341067
23650,36.53846154,1651.282051,0.256410256,26.15173653
23651,36.53846154,1651.282051,0.282051282,25.8477816
23652,36.53846154,1651.282051,0.307692308,25.54146467
23653,36.53846154,1651.282051,0.333333333,25.23270384
23654,36.53846154,1651.282051,0.358974359,24.92141153
23655,36.53846154,1651.282051,0.384615385,24.6074985
23656,36.53846154,1651.282051,0.41025641,24.29087315
23657,36.53846154,1651.282051,0.435897436,23.971442
23658,36.53846154,1651.282051,0.461538462,23.64911043
23659,36.53846154,1651.282051,0.487179487,23.32378365
23660,36.53846154,1651.282051,0.512820513,22.99536813
23661,36.53846154,1651.282051,0.538461538,22.66377346
23662,36.53846154,1651.282051,0.564102564,22.32891482
23663,36.53846154,1651.282051,0.58974359,21.99071639
23664,36.53846154,1651.282051,0.615384615,21.64911579
23665,36.53846154,1651.282051,0.641025641,21.30407004
23666,36.53846154,1651.282051,0.666666667,20.95556343
23667,36.53846154,1651.282051,0.692307692,20.60361798
23668,36.53846154,1651.282051,0.717948718,20.24830722
23669,36.53846154,1651.282051,0.743589744,19.889774
23670,36.53846154,1651.282051,0.769230769,19.52825641
23671,36.53846154,1651.282051,0.794871795,19.16411562
23672,36.53846154,1651.282051,0.820512821,18.79787971
23673,36.53846154,1651.282051,0.846153846,18.43029506
23674,36.53846154,1651.282051,0.871794872,18.06239271
23675,36.53846154,1651.282051,0.897435897,17.69556988
23676,36.53846154,1651.282051,0.923076923,17.33168596
23677,36.53846154,1651.282051,0.948717949,16.97316758
23678,36.53846154,1651.282051,0.974358974,16.62310925
23679,36.53846154,1651.282051,1.0,16.28534317
23680,36.53846154,1694.871795,0.0,29.24830952
23681,36.53846154,1694.871795,0.025641026,28.96053614
23682,36.53846154,1694.871795,0.051282051,28.6711387
23683,36.53846154,1694.871795,0.076923077,28.38006467
23684,36.53846154,1694.871795,0.102564103,28.08725913
23685,36.53846154,1694.871795,0.128205128,27.79266464
23686,36.53846154,1694.871795,0.153846154,27.49622115
23687,36.53846154,1694.871795,0.179487179,27.19786595
23688,36.53846154,1694.871795,0.205128205,26.89753352
23689,36.53846154,1694.871795,0.230769231,26.59515556
23690,36.53846154,1694.871795,0.256410256,26.2906609
23691,36.53846154,1694.871795,0.282051282,25.9839755
23692,36.53846154,1694.871795,0.307692308,25.67502174
23693,36.53846154,1694.871795,0.333333333,25.36372192
23694,36.53846154,1694.871795,0.358974359,25.04999275
23695,36.53846154,1694.871795,0.384615385,24.73374984
23696,36.53846154,1694.871795,0.41025641,24.41490695
23697,36.53846154,1694.871795,0.435897436,24.09337656
23698,36.53846154,1694.871795,0.461538462,23.76907062
23699,36.53846154,1694.871795,0.487179487,23.44190171
23700,36.53846154,1694.871795,0.512820513,23.1117845
23701,36.53846154,1694.871795,0.538461538,22.77863775
23702,36.53846154,1694.871795,0.564102564,22.44238698
23703,36.53846154,1694.871795,0.58974359,22.10296799
23704,36.53846154,1694.871795,0.615384615,21.76033152
23705,36.53846154,1694.871795,0.641025641,21.41444943
23706,36.53846154,1694.871795,0.666666667,21.06532287
23707,36.53846154,1694.871795,0.692307692,20.71299293
23708,36.53846154,1694.871795,0.717948718,20.35755477
23709,36.53846154,1694.871795,0.743589744,19.99917566
23710,36.53846154,1694.871795,0.769230769,19.63812131
23711,36.53846154,1694.871795,0.794871795,19.2747835
23712,36.53846154,1694.871795,0.820512821,18.90972403
23713,36.53846154,1694.871795,0.846153846,18.54372547
23714,36.53846154,1694.871795,0.871794872,18.17785621
23715,36.53846154,1694.871795,0.897435897,17.81354947
23716,36.53846154,1694.871795,0.923076923,17.452695
23717,36.53846154,1694.871795,0.948717949,17.09773746
23718,36.53846154,1694.871795,0.974358974,16.7517674
23719,36.53846154,1694.871795,1.0,16.41857843
23720,36.53846154,1738.461538,0.0,29.41941807
23721,36.53846154,1738.461538,0.025641026,29.12817667
23722,36.53846154,1738.461538,0.051282051,28.83537578
23723,36.53846154,1738.461538,0.076923077,28.54096458
23724,36.53846154,1738.461538,0.102564103,28.24489
23725,36.53846154,1738.461538,0.128205128,27.94709659
23726,36.53846154,1738.461538,0.153846154,27.64752647
23727,36.53846154,1738.461538,0.179487179,27.34611928
23728,36.53846154,1738.461538,0.205128205,27.04281206
23729,36.53846154,1738.461538,0.230769231,26.7375393
23730,36.53846154,1738.461538,0.256410256,26.43023287
23731,36.53846154,1738.461538,0.282051282,26.12082207
23732,36.53846154,1738.461538,0.307692308,25.80923279
23733,36.53846154,1738.461538,0.333333333,25.49539165
23734,36.53846154,1738.461538,0.358974359,25.17921957
23735,36.53846154,1738.461538,0.384615385,24.8606371
23736,36.53846154,1738.461538,0.41025641,24.53956339
23737,36.53846154,1738.461538,0.435897436,24.21591694
23738,36.53846154,1738.461538,0.461538462,23.8896164
23739,36.53846154,1738.461538,0.487179487,23.56058185
23740,36.53846154,1738.461538,0.512820513,23.22873633
23741,36.53846154,1738.461538,0.538461538,22.89400806
23742,36.53846154,1738.461538,0.564102564,22.55633316
23743,36.53846154,1738.461538,0.58974359,22.21565944
23744,36.53846154,1738.461538,0.615384615,21.87195125
23745,36.53846154,1738.461538,0.641025641,21.5251959
23746,36.53846154,1738.461538,0.666666667,21.17541207
23747,36.53846154,1738.461538,0.692307692,20.82266081
23748,36.53846154,1738.461538,0.717948718,20.46705996
23749,36.53846154,1738.461538,0.743589744,20.10880244
23750,36.53846154,1738.461538,0.769230769,19.74818305
23751,36.53846154,1738.461538,0.794871795,19.38562585
23752,36.53846154,1738.461538,0.820512821,19.02172826
23753,36.53846154,1738.461538,0.846153846,18.65731112
23754,36.53846154,1738.461538,0.871794872,18.29348229
23755,36.53846154,1738.461538,0.897435897,17.93171307
23756,36.53846154,1738.461538,0.923076923,17.57392533
23757,36.53846154,1738.461538,0.948717949,17.22258285
23758,36.53846154,1738.461538,0.974358974,16.88077215
23759,36.53846154,1738.461538,1.0,16.55224677
23760,36.53846154,1782.051282,0.0,29.59088246
23761,36.53846154,1782.051282,0.025641026,29.29633839
23762,36.53846154,1782.051282,0.051282051,29.00029222
23763,36.53846154,1782.051282,0.076923077,28.70269472
23764,36.53846154,1782.051282,0.102564103,28.40349457
23765,36.53846154,1782.051282,0.128205128,28.1026382
23766,36.53846154,1782.051282,0.153846154,27.80006979
23767,36.53846154,1782.051282,0.179487179,27.49573118
23768,36.53846154,1782.051282,0.205128205,27.18956186
23769,36.53846154,1782.051282,0.230769231,26.88149897
23770,36.53846154,1782.051282,0.256410256,26.57147728
23771,36.53846154,1782.051282,0.282051282,26.25942929
23772,36.53846154,1782.051282,0.307692308,25.9452853
23773,36.53846154,1782.051282,0.333333333,25.628973
23774,36.53846154,1782.051282,0.358974359,25.31042051
23775,36.53846154,1782.051282,0.384615385,24.98955205
23776,36.53846154,1782.051282,0.41025641,24.66629208
23777,36.53846154,1782.051282,0.435897436,24.34056496
23778,36.53846154,1782.051282,0.461538462,24.01229591
23779,36.53846154,1782.051282,0.487179487,23.68141235
23780,36.53846154,1782.051282,0.512820513,23.34784561
23781,36.53846154,1782.051282,0.538461538,23.0115332
23782,36.53846154,1782.051282,0.564102564,22.67242179
23783,36.53846154,1782.051282,0.58974359,22.33047113
23784,36.53846154,1782.051282,0.615384615,21.98565911
23785,36.53846154,1782.051282,0.641025641,21.63798847
23786,36.53846154,1782.051282,0.666666667,21.28749545
23787,36.53846154,1782.051282,0.692307692,20.93426112
23788,36.53846154,1782.051282,0.717948718,20.57842606
23789,36.53846154,1782.051282,0.743589744,20.22020899
23790,36.53846154,1782.051282,0.769230769,19.85993391
23791,36.53846154,1782.051282,0.794871795,19.49805728
23792,36.53846154,1782.051282,0.820512821,19.13521221
23793,36.53846154,1782.051282,0.846153846,18.77225772
23794,36.53846154,1782.051282,0.871794872,18.41034084
23795,36.53846154,1782.051282,0.897435897,18.05097022
23796,36.53846154,1782.051282,0.923076923,17.69609857
23797,36.53846154,1782.051282,0.948717949,17.34820676
23798,36.53846154,1782.051282,0.974358974,17.01037448
23799,36.53846154,1782.051282,1.0,16.68631166
23800,36.53846154,1825.641026,0.0,29.76265736
23801,36.53846154,1825.641026,0.025641026,29.46995869
23802,36.53846154,1825.641026,0.051282051,29.17565232
23803,36.53846154,1825.641026,0.076923077,28.87968723
23804,36.53846154,1825.641026,0.102564103,28.58201017
23805,36.53846154,1825.641026,0.128205128,28.28256558
23806,36.53846154,1825.641026,0.153846154,27.98129554
23807,36.53846154,1825.641026,0.179487179,27.67813973
23808,36.53846154,1825.641026,0.205128205,27.37303532
23809,36.53846154,1825.641026,0.230769231,27.06591705
23810,36.53846154,1825.641026,0.256410256,26.75671714
23811,36.53846154,1825.641026,0.282051282,26.44536542
23812,36.53846154,1825.641026,0.307692308,26.1317894
23813,36.53846154,1825.641026,0.333333333,25.81591368
23814,36.53846154,1825.641026,0.358974359,25.4976635
23815,36.53846154,1825.641026,0.384615385,25.17695963
23816,36.53846154,1825.641026,0.41025641,24.85372303
23817,36.53846154,1825.641026,0.435897436,24.52787433
23818,36.53846154,1825.641026,0.461538462,24.19933482
23819,36.53846154,1825.641026,0.487179487,23.86802773
23820,36.53846154,1825.641026,0.512820513,23.53387991
23821,36.53846154,1825.641026,0.538461538,23.19682409
23822,36.53846154,1825.641026,0.564102564,22.85680181
23823,36.53846154,1825.641026,0.58974359,22.5137673
23824,36.53846154,1825.641026,0.615384615,22.16769249
23825,36.53846154,1825.641026,0.641025641,21.81857365
23826,36.53846154,1825.641026,0.666666667,21.46643996
23827,36.53846154,1825.641026,0.692307692,21.11136473
23828,36.53846154,1825.641026,0.717948718,20.75347998
23829,36.53846154,1825.641026,0.743589744,20.39299472
23830,36.53846154,1825.641026,0.769230769,20.03022231
23831,36.53846154,1825.641026,0.794871795,19.66560662
23832,36.53846154,1825.641026,0.820512821,19.29976632
23833,36.53846154,1825.641026,0.846153846,18.93354338
23834,36.53846154,1825.641026,0.871794872,18.5680644
23835,36.53846154,1825.641026,0.897435897,18.20481324
23836,36.53846154,1825.641026,0.923076923,17.84571232
23837,36.53846154,1825.641026,0.948717949,17.49320545
23838,36.53846154,1825.641026,0.974358974,17.1503275
23839,36.53846154,1825.641026,1.0,16.82073573
23840,36.53846154,1869.230769,0.0,29.93469568
23841,36.53846154,1869.230769,0.025641026,29.64207573
23842,36.53846154,1869.230769,0.051282051,29.34779866
23843,36.53846154,1869.230769,0.076923077,29.05181273
23844,36.53846154,1869.230769,0.102564103,28.75406393
23845,36.53846154,1869.230769,0.128205128,28.45449596
23846,36.53846154,1869.230769,0.153846154,28.15305015
23847,36.53846154,1869.230769,0.179487179,27.84966539
23848,36.53846154,1869.230769,0.205128205,27.54427813
23849,36.53846154,1869.230769,0.230769231,27.23682231
23850,36.53846154,1869.230769,0.256410256,26.92722943
23851,36.53846154,1869.230769,0.282051282,26.61542857
23852,36.53846154,1869.230769,0.307692308,26.30134653
23853,36.53846154,1869.230769,0.333333333,25.98490712
23854,36.53846154,1869.230769,0.358974359,25.66603519
23855,36.53846154,1869.230769,0.384615385,25.34465075
23856,36.53846154,1869.230769,0.41025641,25.02067422
23857,36.53846154,1869.230769,0.435897436,24.69402581
23858,36.53846154,1869.230769,0.461538462,24.36462648
23859,36.53846154,1869.230769,0.487179487,24.03239923
23860,36.53846154,1869.230769,0.512820513,23.69727087
23861,36.53846154,1869.230769,0.538461538,23.35917425
23862,36.53846154,1869.230769,0.564102564,23.01805128
23863,36.53846154,1869.230769,0.58974359,22.67385681
23864,36.53846154,1869.230769,0.615384615,22.32656374
23865,36.53846154,1869.230769,0.641025641,21.97616963
23866,36.53846154,1869.230769,0.666666667,21.62270542
23867,36.53846154,1869.230769,0.692307692,21.26624659
23868,36.53846154,1869.230769,0.717948718,20.90692784
23869,36.53846154,1869.230769,0.743589744,20.54496127
23870,36.53846154,1869.230769,0.769230769,20.18066395
23871,36.53846154,1869.230769,0.794871795,19.81448336
23872,36.53846154,1869.230769,0.820512821,19.44704177
23873,36.53846154,1869.230769,0.846153846,19.07918388
23874,36.53846154,1869.230769,0.871794872,18.71203712
23875,36.53846154,1869.230769,0.897435897,18.3470825
23876,36.53846154,1869.230769,0.923076923,17.98623339
23877,36.53846154,1869.230769,0.948717949,17.63191487
23878,36.53846154,1869.230769,0.974358974,17.28712895
23879,36.53846154,1869.230769,1.0,16.95548127
23880,36.53846154,1912.820513,0.0,30.10694957
23881,36.53846154,1912.820513,0.025641026,29.81343633
23882,36.53846154,1912.820513,0.051282051,29.51824687
23883,36.53846154,1912.820513,0.076923077,29.22132931
23884,36.53846154,1912.820513,0.102564103,28.92262957
23885,36.53846154,1912.820513,0.128205128,28.6220913
23886,36.53846154,1912.820513,0.153846154,28.31965584
23887,36.53846154,1912.820513,0.179487179,28.01526213
23888,36.53846154,1912.820513,0.205128205,27.70884673
23889,36.53846154,1912.820513,0.230769231,27.40034378
23890,36.53846154,1912.820513,0.256410256,27.08968505
23891,36.53846154,1912.820513,0.282051282,26.7768
23892,36.53846154,1912.820513,0.307692308,26.46161591
23893,36.53846154,1912.820513,0.333333333,26.1440571
23894,36.53846154,1912.820513,0.358974359,25.8240495
23895,36.53846154,1912.820513,0.384615385,25.5015139
23896,36.53846154,1912.820513,0.41025641,25.17637192
23897,36.53846154,1912.820513,0.435897436,24.8485452
23898,36.53846154,1912.820513,0.461538462,24.51795646
23899,36.53846154,1912.820513,0.487179487,24.18453078
23900,36.53846154,1912.820513,0.512820513,23.84819748
23901,36.53846154,1912.820513,0.538461538,23.50889238
23902,36.53846154,1912.820513,0.564102564,23.16656091
23903,36.53846154,1912.820513,0.58974359,22.82116211
23904,36.53846154,1912.820513,0.615384615,22.4726738
23905,36.53846154,1912.820513,0.641025641,22.12109933
23906,36.53846154,1912.820513,0.666666667,21.7664764
23907,36.53846154,1912.820513,0.692307692,21.40888837
23908,36.53846154,1912.820513,0.717948718,21.04847899
23909,36.53846154,1912.820513,0.743589744,20.68547064
23910,36.53846154,1912.820513,0.769230769,20.32019213
23911,36.53846154,1912.820513,0.794871795,19.95310353
